age,income,experience_years,education_years,hours_worked_per_week,satisfaction_score,department,city,performance_rating,projects_completed,training_hours,remote_work_ratio,tenure_years,overtime_hours,target_salary
22.0,37526.1,3.0,17.0,31.0,7.22,Engineering,Khulna,3.0,5.0,38.3,0.152,2.0,0.0,33529.15
50.0,57025.33,28.0,11.0,37.5,7.61,Sales,Dhaka,3.0,2.0,3.5,0.346,28.0,0.0,57027.53
51.0,57677.4,31.0,11.0,41.1,9.66,Engineering,Dhaka,3.0,10.0,2.9,0.482,29.0,7.5,57992.68
37.0,44404.98,16.0,15.0,,7.61,Engineering,Sylhet,4.0,4.0,28.9,0.06,15.0,1.5,41748.35
58.0,66531.12,38.0,11.0,,6.41,Engineering,Chittagong,4.0,5.0,15.9,0.723,36.0,4.6,61486.9
53.0,61884.24,32.0,13.0,38.0,6.15,Engineering,Chittagong,3.0,8.0,2.7,0.57,31.0,2.8,59300.21
46.0,62452.45,24.0,13.0,50.2,7.26,HR,Chittagong,4.0,3.0,93.8,0.685,23.0,8.0,52551.12
31.0,47177.38,13.0,12.0,35.7,7.16,Sales,Chittagong,3.0,5.0,27.3,0.714,11.0,8.2,40034.44
39.0,57999.86,18.0,12.0,33.9,7.1,HR,Rajshahi,5.0,4.0,15.8,0.278,16.0,1.8,57334.87
58.0,63355.66,37.0,15.0,33.5,5.17,Engineering,Sylhet,3.0,4.0,5.6,0.685,,,60050.12
18.0,43644.27,0.0,15.0,36.2,8.35,Finance,Dhaka,3.0,3.0,,0.431,0.0,7.0,37643.67
54.0,56760.29,34.0,12.0,40.9,7.96,Sales,Dhaka,3.0,9.0,3.6,0.835,32.0,8.3,56604.06
58.0,72867.26,38.0,13.0,,5.24,Engineering,Dhaka,4.0,5.0,24.5,0.476,,9.5,73627.31
18.0,42082.25,0.0,18.0,37.6,,Finance,Khulna,3.0,6.0,10.4,0.61,0.0,,35065.27
51.0,56733.4,32.0,15.0,40.7,7.46,HR,Chittagong,3.0,3.0,28.1,0.593,30.0,7.6,61883.12
32.0,39652.38,12.0,10.0,33.6,7.15,Engineering,Khulna,4.0,9.0,12.0,0.339,10.0,5.9,37396.75
,53664.43,23.0,17.0,58.3,7.25,Sales,Dhaka,4.0,8.0,14.0,0.752,22.0,0.0,57187.51
50.0,64686.63,28.0,12.0,41.1,7.59,Engineering,Rajshahi,3.0,9.0,21.5,,27.0,3.5,62918.15
25.0,34439.76,7.0,18.0,43.6,6.8,Sales,Khulna,3.0,3.0,2.6,0.691,6.0,9.0,35395.96
53.0,58436.07,34.0,10.0,28.5,8.71,Sales,Chittagong,3.0,4.0,28.3,0.474,34.0,0.0,52649.48
40.0,60699.5,22.0,19.0,29.1,7.96,Engineering,Dhaka,3.0,4.0,8.5,0.069,20.0,1.9,50037.86
20.0,28397.26,0.0,15.0,39.9,8.45,Engineering,Sylhet,4.0,3.0,,0.788,0.0,9.2,33406.32
34.0,56350.05,16.0,10.0,43.5,8.56,Finance,Chittagong,4.0,4.0,18.2,0.138,14.0,10.9,50420.26
21.0,30399.8,0.0,18.0,37.5,5.87,Engineering,Khulna,4.0,7.0,19.3,0.675,0.0,4.8,30534.61
30.0,31828.68,9.0,8.0,28.9,8.63,Engineering,Rajshahi,3.0,7.0,5.7,0.316,8.0,12.1,32533.56
24.0,40896.08,3.0,10.0,35.7,8.13,Engineering,Khulna,1.0,7.0,1.6,0.115,3.0,8.4,
56.0,78210.76,38.0,15.0,40.6,9.01,Sales,Sylhet,4.0,3.0,52.4,0.533,38.0,7.2,67756.25
57.0,55477.0,36.0,18.0,51.5,6.91,Engineering,Rajshahi,4.0,4.0,23.2,0.707,35.0,13.4,70518.59
63.0,75995.94,41.0,13.0,37.0,7.77,Marketing,Rajshahi,3.0,1.0,22.4,0.429,40.0,,67941.22
44.0,57784.28,25.0,12.0,34.0,6.06,Sales,Sylhet,5.0,7.0,1.3,0.588,24.0,7.9,52831.59
19.0,40427.68,0.0,12.0,14.4,8.08,Marketing,Sylhet,4.0,10.0,45.0,0.409,0.0,6.3,37713.36
39.0,53919.75,17.0,17.0,38.4,10.0,HR,Khulna,1.0,7.0,14.5,0.576,17.0,11.3,47378.05
66.0,81465.7,48.0,17.0,46.6,8.31,Marketing,Rajshahi,3.0,10.0,3.3,0.324,46.0,4.2,81437.56
43.0,52861.7,22.0,9.0,47.6,8.06,Engineering,Chittagong,4.0,7.0,10.6,0.054,20.0,0.0,53216.63
22.0,167717.11,4.0,18.0,39.4,8.83,HR,Khulna,3.0,8.0,17.1,0.6,4.0,4.8,120434.72
30.0,188829.15,8.0,10.0,47.9,9.15,Sales,Sylhet,5.0,8.0,58.8,0.91,6.0,16.8,114021.45
41.0,45212.29,22.0,8.0,52.3,6.66,Sales,Sylhet,3.0,4.0,19.5,0.647,22.0,0.2,41511.75
29.0,17937.62,8.0,19.0,31.8,6.56,Engineering,Sylhet,5.0,2.0,21.2,0.481,6.0,4.8,18711.18
42.0,63533.94,24.0,10.0,51.2,6.41,Marketing,Rajshahi,4.0,2.0,7.9,0.638,23.0,1.1,64112.62
68.0,70037.85,47.0,17.0,37.6,4.82,Engineering,Sylhet,5.0,5.0,32.0,0.337,46.0,4.9,70475.29
29.0,47209.4,7.0,10.0,35.9,8.8,Finance,Chittagong,3.0,3.0,4.1,0.738,6.0,6.1,36474.79
44.0,63476.18,25.0,,52.8,6.7,Finance,Dhaka,3.0,5.0,7.0,0.434,23.0,7.5,60745.88
55.0,75126.01,37.0,14.0,48.0,5.26,Marketing,Sylhet,3.0,9.0,1.0,0.319,37.0,3.7,79150.14
32.0,50669.81,11.0,11.0,0.0,7.05,Engineering,Sylhet,4.0,5.0,22.8,0.413,11.0,13.6,43783.48
18.0,31869.87,0.0,16.0,54.8,7.62,HR,Rajshahi,2.0,11.0,0.7,0.591,0.0,0.0,29955.41
41.0,26342.66,23.0,17.0,49.2,6.49,Sales,Khulna,5.0,7.0,,0.05,21.0,9.6,35840.14
62.0,51121.52,42.0,16.0,40.7,5.76,Sales,Rajshahi,3.0,6.0,16.7,0.311,41.0,11.4,57236.73
48.0,66286.28,26.0,10.0,34.6,6.03,Engineering,Rajshahi,4.0,4.0,7.3,0.596,26.0,7.6,62586.72
,40184.06,0.0,10.0,,5.06,Eng,Dhaka,5.0,5.0,8.3,0.533,0.0,6.5,33869.77
44.0,40422.97,23.0,16.0,44.5,6.69,Engineering,Khulna,2.0,3.0,8.1,0.689,23.0,10.5,42125.13
29.0,53952.45,9.0,11.0,51.0,7.09,Engineering,Chittagong,4.0,7.0,4.4,0.747,8.0,5.4,42362.71
59.0,84150.05,39.0,17.0,48.4,7.08,Sales,Sylhet,,0.0,55.8,0.349,38.0,6.2,82493.41
37.0,55392.39,17.0,12.0,39.2,7.59,Marketing,Khulna,4.0,8.0,2.5,0.43,15.0,7.7,56542.31
59.0,68824.55,40.0,9.0,27.2,6.59,finance,Chittagong,3.0,6.0,14.2,0.506,38.0,9.6,67261.55
63.0,69283.8,44.0,17.0,27.5,4.96,HR,Sylhet,4.0,6.0,18.4,0.184,42.0,6.0,68423.3
49.0,59912.74,30.0,18.0,48.8,7.42,Engineering,Sylhet,4.0,8.0,2.8,0.83,30.0,0.0,
29.0,44021.59,9.0,9.0,30.2,4.02,Sales,Khulna,2.0,4.0,27.0,0.443,8.0,,38905.51
34.0,64972.29,15.0,18.0,41.5,7.95,Sales,Rajshahi,4.0,5.0,3.3,0.198,14.0,7.5,65700.87
43.0,53495.02,25.0,14.0,43.6,5.69,Engineering,Rajshahi,3.0,4.0,7.0,0.841,23.0,8.1,55837.2
45.0,60053.7,24.0,8.0,46.1,6.3,Sales,Dhaka,1.0,4.0,51.4,0.092,23.0,2.2,58334.29
53.0,63286.23,33.0,18.0,26.8,8.13,Sales,Sylhet,5.0,4.0,30.6,0.223,31.0,0.0,60047.64
42.0,52506.61,23.0,19.0,,7.59,Engineering,Sylhet,4.0,5.0,16.2,0.617,23.0,8.0,54724.78
25.0,33130.14,6.0,11.0,28.0,6.84,Engineering,Chittagong,3.0,8.0,4.8,0.688,6.0,9.6,24123.73
67.0,63771.58,47.0,13.0,54.6,8.95,Marketing,Khulna,3.0,7.0,33.2,0.694,45.0,7.5,68602.05
53.0,70044.24,33.0,17.0,33.6,7.74,Marketing,dhaka,4.0,6.0,16.6,0.521,31.0,11.9,76362.83
54.0,62117.69,33.0,15.0,27.7,7.99,Sales,Rajshahi,4.0,5.0,9.4,0.392,31.0,10.8,69502.83
62.0,68052.58,42.0,,36.7,5.83,Sales,Rajshahi,3.0,3.0,4.7,0.507,42.0,6.7,70091.47
46.0,48415.6,25.0,14.0,27.5,5.94,Marketing,Dhaka,5.0,3.0,41.4,0.227,23.0,1.9,52381.68
37.0,51085.48,18.0,17.0,46.5,4.97,Sales,Dhaka,4.0,6.0,15.0,0.454,17.0,7.1,54474.17
43.0,44849.05,21.0,14.0,36.4,9.29,HR,Dhaka,3.0,4.0,6.8,0.484,20.0,2.6,43697.19
31.0,54003.78,9.0,11.0,35.3,5.78,Finance,Chittagong,5.0,6.0,1.1,0.8,7.0,4.3,53263.47
36.0,50925.56,14.0,8.0,59.7,4.33,Engineering,Dhaka,3.0,3.0,9.6,0.564,12.0,3.6,43180.23
68.0,72987.4,46.0,10.0,0.0,6.06,Sales,Chittagong,5.0,4.0,9.4,0.296,45.0,2.2,75636.09
38.0,32745.76,20.0,12.0,,8.62,Finance,Sylhet,2.0,8.0,3.4,0.037,19.0,1.1,38188.12
62.0,71034.86,40.0,13.0,48.5,5.69,HR,Dhaka,3.0,5.0,4.3,0.523,38.0,2.5,76440.25
50.0,53688.93,32.0,19.0,35.5,7.88,Engineering,Dhaka,4.0,6.0,45.2,0.376,30.0,5.5,56737.96
33.0,22208.91,14.0,15.0,52.0,8.84,HR,Khulna,1.0,7.0,16.4,0.644,13.0,0.0,33755.51
44.0,49899.4,22.0,14.0,44.7,5.68,Engineering,Dhaka,3.0,7.0,12.1,0.532,21.0,10.1,52722.64
39.0,65169.89,17.0,8.0,49.8,8.6,Sales,Sylhet,3.0,7.0,38.3,0.574,15.0,4.3,52629.16
25.0,44248.49,6.0,15.0,36.6,7.0,Engineering,Dhaka,3.0,2.0,3.3,0.116,4.0,4.0,37781.08
54.0,74506.97,32.0,14.0,33.5,7.6,Engineering,Rajshahi,4.0,3.0,6.8,0.447,,7.5,65336.71
47.0,56470.42,29.0,10.0,51.9,4.49,HR,Rajshahi,3.0,6.0,23.8,0.736,29.0,9.1,52439.54
65.0,55900.73,46.0,10.0,43.7,8.69,H.R.,Sylhet,3.0,2.0,3.8,0.362,46.0,0.0,55491.18
35.0,44944.75,14.0,15.0,32.9,6.7,HR,Khulna,4.0,11.0,1.0,0.52,14.0,7.2,45551.32
25.0,42975.06,4.0,11.0,41.8,4.86,Engineering,Chittagong,4.0,0.0,18.0,0.364,2.0,7.1,35012.05
56.0,67082.41,37.0,18.0,,8.58,Sales,Sylhet,4.0,6.0,1.6,0.397,36.0,4.1,68600.96
41.0,43316.74,21.0,15.0,35.4,7.04,Marketing,Rajshahi,4.0,9.0,5.4,0.507,19.0,7.9,43200.41
48.0,65352.69,30.0,13.0,21.7,,Finance,Rajshahi,4.0,8.0,5.1,0.168,28.0,0.0,
53.0,58038.22,32.0,9.0,48.9,5.19,Sales,Sylhet,4.0,5.0,40.0,0.697,31.0,9.1,67488.25
26.0,48193.85,5.0,17.0,33.0,6.65,Engineering,Rajshahi,,4.0,28.9,0.59,5.0,3.3,36516.1
31.0,43300.22,11.0,11.0,38.2,7.99,HR,Rajshahi,4.0,7.0,32.8,0.335,11.0,7.4,45409.2
41.0,40535.97,23.0,18.0,39.4,7.63,Sales,Dhaka,3.0,7.0,28.7,0.134,23.0,0.0,48366.1
50.0,65734.62,32.0,8.0,39.6,7.52,Engineering,Chittagong,3.0,4.0,10.6,0.6,31.0,8.9,54198.57
68.0,66102.8,50.0,13.0,43.2,4.75,Engineering,Rajshahi,5.0,3.0,8.3,0.052,50.0,5.6,77084.14
21.0,21428.05,3.0,11.0,43.5,5.42,Sales,Khulna,3.0,7.0,10.1,0.898,2.0,6.4,18356.36
28.0,40208.0,,16.0,42.3,5.73,HR,Chittagong,2.0,2.0,58.7,0.51,9.0,4.0,33109.21
20.0,44401.54,0.0,14.0,38.5,6.29,HR,Rajshahi,,8.0,9.3,0.576,0.0,4.1,40930.68
48.0,58444.57,27.0,13.0,32.8,7.33,Engineering,Chittagong,3.0,4.0,6.3,0.164,27.0,4.8,62681.08
,60785.17,41.0,16.0,39.1,8.6,Marketing,Sylhet,5.0,7.0,4.3,0.285,41.0,3.4,59035.27
42.0,53106.11,24.0,12.0,42.6,8.11,Sales,Chittagong,4.0,6.0,50.1,,,8.7,40876.59
38.0,,16.0,17.0,45.5,8.08,Sales,Dhaka,4.0,1.0,18.6,0.44,16.0,3.5,37071.36
49.0,54579.6,30.0,11.0,47.8,7.07,HR,khulna,2.0,5.0,,0.312,30.0,2.0,55159.52
30.0,53174.49,9.0,13.0,27.7,8.47,HR,Sylhet,3.0,4.0,9.7,0.342,8.0,9.4,53727.37
48.0,51833.97,27.0,17.0,56.4,9.62,Engineering,Rajshahi,3.0,4.0,20.4,0.43,27.0,7.5,57281.3
35.0,46991.83,17.0,18.0,45.4,5.72,HR,Chittagong,,3.0,4.0,0.555,16.0,0.0,46228.69
36.0,43188.02,16.0,19.0,43.1,7.0,Engineering,Chittagong,3.0,8.0,1.4,0.193,15.0,8.3,49703.1
67.0,69795.33,47.0,13.0,47.2,7.14,Sales,Dhaka,,4.0,6.7,0.267,47.0,4.2,80210.28
35.0,46160.2,17.0,10.0,50.1,7.6,HR,Sylhet,4.0,3.0,0.1,0.281,15.0,4.5,47675.58
65.0,72342.88,46.0,9.0,44.4,7.32,Engineering,Rajshahi,2.0,2.0,43.5,,,7.1,69590.85
59.0,54990.09,37.0,15.0,0.0,8.27,Engineering,Khulna,3.0,2.0,10.9,0.512,37.0,4.6,63832.33
56.0,72431.77,34.0,8.0,49.2,10.0,HR,Dhaka,4.0,8.0,20.1,0.358,33.0,5.9,69286.92
39.0,36269.75,19.0,13.0,45.0,9.42,Finance,Sylhet,3.0,3.0,52.2,0.544,19.0,13.2,38121.42
56.0,57184.94,34.0,18.0,27.3,5.0,Finance,Khulna,4.0,6.0,33.1,0.771,33.0,0.0,61347.63
27.0,31961.7,7.0,13.0,40.8,8.0,Engineering,Sylhet,4.0,3.0,45.9,0.831,6.0,6.2,25724.84
51.0,69621.92,31.0,14.0,30.9,6.02,Engineering,Rajshahi,3.0,3.0,7.3,0.416,30.0,3.2,67272.93
23.0,47941.44,1.0,17.0,30.0,2.84,Sales,Rajshahi,5.0,7.0,12.7,0.539,,,39384.45
60.0,62974.39,39.0,11.0,36.0,5.62,Engineering,Khulna,3.0,9.0,2.3,0.642,39.0,13.9,55519.24
62.0,69019.91,42.0,12.0,32.0,7.74,Sales,Rajshahi,3.0,3.0,8.3,0.635,41.0,3.6,69295.48
49.0,66287.83,31.0,13.0,53.2,10.0,Engineering,Rajshahi,3.0,6.0,20.8,0.658,29.0,2.1,64768.48
39.0,54716.63,20.0,13.0,41.9,10.0,Marketing,Dhaka,3.0,5.0,1.0,0.507,19.0,0.5,46724.34
67.0,85650.64,49.0,10.0,47.6,6.79,Sales,Khulna,2.0,8.0,11.4,0.404,49.0,0.7,71684.82
68.0,67579.49,48.0,12.0,38.4,9.46,Marketing,Dhaka,3.0,4.0,32.9,0.31,46.0,7.8,66812.95
60.0,60890.49,41.0,19.0,40.8,6.46,Finance,Dhaka,4.0,3.0,0.5,0.866,41.0,6.8,71475.72
63.0,80922.71,43.0,18.0,36.6,7.69,Finance,Khulna,5.0,4.0,24.8,0.568,43.0,6.4,81905.68
64.0,74249.71,42.0,12.0,36.3,5.63,Finance,Chittagong,4.0,1.0,24.4,0.568,40.0,0.0,73359.86
33.0,47466.59,14.0,17.0,35.4,5.44,HR,Dhaka,3.0,3.0,9.8,0.465,13.0,2.5,48684.58
23.0,38297.53,1.0,10.0,61.3,7.87,HR,Sylhet,4.0,4.0,9.4,0.498,0.0,4.7,
62.0,54530.88,40.0,16.0,53.0,6.79,Engineering,Rajshahi,3.0,5.0,38.8,0.734,38.0,3.1,66659.44
26.0,48749.71,7.0,10.0,36.7,5.33,HR,Sylhet,4.0,2.0,2.0,0.958,6.0,2.9,42229.59
36.0,42834.8,18.0,14.0,45.5,7.78,HR,Sylhet,3.0,10.0,31.2,0.469,18.0,4.9,51843.08
29.0,64486.99,9.0,15.0,48.4,5.76,HR,Rajshahi,3.0,3.0,53.0,0.773,7.0,2.7,57248.94
27.0,50308.81,8.0,8.0,36.4,7.92,HR,Dhaka,4.0,2.0,0.2,0.843,6.0,7.4,35112.74
60.0,64421.08,41.0,13.0,33.7,6.82,Engineering,Rajshahi,,3.0,71.1,0.156,41.0,10.1,68793.68
66.0,68825.06,47.0,17.0,52.5,7.68,Engineering,Dhaka,1.0,6.0,,0.426,45.0,0.2,67051.02
24.0,20663.77,2.0,18.0,,8.51,Sales,Dhaka,5.0,5.0,20.4,0.649,2.0,5.6,14171.41
68.0,70265.84,50.0,15.0,29.3,6.84,Sales,Sylhet,3.0,3.0,30.8,0.437,50.0,3.0,73863.97
59.0,83215.9,39.0,18.0,25.6,9.95,Engineering,Chittagong,4.0,5.0,64.9,0.139,37.0,6.7,76780.1
62.0,60011.89,42.0,13.0,36.5,7.11,Sales,Rajshahi,3.0,5.0,,0.514,41.0,0.8,62534.07
38.0,58730.96,18.0,14.0,40.2,6.88,Engineering,Chittagong,5.0,2.0,12.0,0.381,16.0,5.2,44313.97
27.0,28942.24,6.0,15.0,40.7,7.27,Marketing,sylhet,5.0,7.0,39.3,0.036,5.0,5.7,33124.32
46.0,58173.44,,16.0,35.6,6.96,Engineering,Chittagong,3.0,8.0,66.6,0.74,28.0,3.0,59723.99
45.0,43846.62,27.0,12.0,45.3,7.56,Finance,Chittagong,5.0,4.0,2.2,0.431,25.0,,48551.49
30.0,38008.84,10.0,15.0,40.0,6.01,HR,Dhaka,4.0,3.0,,0.938,8.0,8.0,39201.34
31.0,31774.61,12.0,9.0,51.0,10.0,Engineering,Chittagong,4.0,4.0,11.3,0.546,10.0,4.8,33218.17
66.0,78625.09,46.0,16.0,34.5,9.14,Sales,Rajshahi,2.0,6.0,10.1,0.262,45.0,0.0,69742.2
45.0,62959.13,27.0,11.0,51.3,6.97,HR,Rajshahi,3.0,,10.7,0.52,26.0,2.3,57547.99
23.0,38181.2,2.0,12.0,49.8,9.04,Sales,Sylhet,5.0,3.0,10.0,0.07,1.0,2.6,31878.14
33.0,114639.67,12.0,19.0,34.8,4.46,Sales,Rajshahi,3.0,7.0,16.6,0.722,10.0,7.4,75116.62
47.0,64831.57,29.0,17.0,34.8,1.9,Engineering,Rajshahi,4.0,9.0,9.4,0.357,29.0,6.1,71498.73
48.0,69643.4,30.0,11.0,34.4,7.18,Finance,Chittagong,4.0,7.0,14.1,0.73,30.0,12.3,58208.77
42.0,65371.58,23.0,10.0,37.8,7.79,Marketing,Khulna,3.0,5.0,8.9,0.572,23.0,8.0,53072.17
29.0,57068.69,9.0,11.0,38.5,2.95,HR,Chittagong,4.0,8.0,63.3,0.47,7.0,6.3,48206.85
43.0,59259.27,23.0,10.0,23.6,10.0,Sales,Khulna,3.0,3.0,25.3,0.484,22.0,3.9,47258.85
62.0,76772.5,40.0,10.0,38.0,6.5,HR,Khulna,1.0,7.0,2.5,0.513,39.0,3.8,72020.69
68.0,65091.93,48.0,18.0,28.8,5.5,Sales,Dhaka,4.0,5.0,90.0,0.322,47.0,0.0,75516.19
33.0,43252.74,15.0,10.0,49.4,4.22,Finance,Khulna,3.0,4.0,34.4,0.289,13.0,1.3,43272.75
56.0,66406.02,38.0,18.0,35.9,6.72,Engineering,Khulna,3.0,4.0,11.3,0.944,38.0,7.7,62257.43
28.0,39582.54,6.0,16.0,37.8,7.72,Sales,Chittagong,4.0,1.0,24.4,0.681,4.0,7.2,32991.78
44.0,55703.92,23.0,13.0,53.3,6.8,Finance,Rajshahi,3.0,1.0,18.7,0.232,21.0,12.3,44853.92
25.0,33334.94,3.0,8.0,33.2,8.52,Engineering,Dhaka,3.0,5.0,15.4,0.672,1.0,,32443.13
41.0,64262.79,22.0,15.0,52.7,8.16,Engineering,Chittagong,1.0,2.0,4.6,0.624,22.0,9.1,59879.89
63.0,64150.99,44.0,11.0,46.9,5.21,Finance,Khulna,3.0,4.0,3.6,0.448,42.0,6.9,70141.01
45.0,46992.63,24.0,16.0,33.2,7.99,Finance,Sylhet,4.0,7.0,35.5,0.546,22.0,0.7,53160.9
68.0,82435.38,49.0,8.0,23.4,7.14,Engineering,Khulna,5.0,4.0,22.5,0.451,49.0,7.2,91461.68
29.0,49016.05,8.0,11.0,40.6,6.21,Sales,Sylhet,3.0,7.0,14.9,0.095,7.0,3.6,32778.4
62.0,70636.09,42.0,15.0,33.9,7.61,Sales,Rajshahi,1.0,4.0,32.5,0.525,40.0,10.8,80949.42
41.0,57295.87,20.0,17.0,24.2,7.87,Sales,Rajshahi,3.0,7.0,0.3,0.27,20.0,2.0,
30.0,45000.34,12.0,12.0,45.4,5.43,Finance,Sylhet,1.0,4.0,8.9,0.535,12.0,3.2,34828.37
26.0,35277.92,7.0,13.0,0.0,8.36,HR,Chittagong,4.0,3.0,,0.281,6.0,4.8,27454.04
39.0,46826.0,19.0,8.0,47.8,6.54,Finance,Khulna,3.0,4.0,33.9,0.617,18.0,4.2,35354.45
59.0,73998.81,39.0,18.0,,7.66,Engineering,Chittagong,3.0,0.0,21.4,0.447,37.0,8.3,74741.59
42.0,56824.09,23.0,12.0,46.4,8.04,Engineering,Rajshahi,3.0,5.0,1.2,0.244,22.0,0.2,53236.03
67.0,75266.85,45.0,19.0,40.5,7.66,Sales,Sylhet,3.0,7.0,17.7,0.676,44.0,6.2,80265.82
36.0,50682.54,16.0,16.0,40.5,6.31,Sales,Chittagong,3.0,4.0,0.2,0.273,16.0,6.3,42516.44
51.0,67182.62,33.0,12.0,26.2,8.59,Engineering,Rajshahi,,2.0,1.5,0.672,31.0,5.9,66305.57
25.0,40521.79,6.0,15.0,34.5,7.36,Sales,Sylhet,3.0,3.0,16.1,0.822,5.0,5.1,35387.8
28.0,48956.04,9.0,19.0,46.8,6.32,HR,Chittagong,5.0,2.0,4.1,0.965,,4.1,48117.87
61.0,76403.46,42.0,8.0,44.4,5.95,Sales,Dhaka,3.0,5.0,4.4,0.562,40.0,4.1,73484.38
51.0,65034.34,29.0,10.0,33.1,6.59,Engineering,Khulna,2.0,4.0,11.1,0.281,27.0,0.0,67693.3
68.0,68321.72,49.0,9.0,37.4,4.76,sales,Dhaka,4.0,3.0,2.5,0.809,48.0,6.1,68758.02
41.0,54588.8,23.0,10.0,36.7,5.42,Engineering,Sylhet,5.0,2.0,20.7,0.637,22.0,,55141.31
28.0,45049.38,7.0,9.0,41.0,6.46,Engineering,Chittagong,3.0,5.0,0.1,0.645,5.0,2.6,31971.13
61.0,75140.53,43.0,15.0,16.2,8.55,HR,Chittagong,5.0,8.0,24.2,0.544,43.0,4.8,76690.96
46.0,,26.0,10.0,34.5,8.06,Marketing,Dhaka,2.0,4.0,0.6,0.412,26.0,,48620.77
,69007.73,45.0,9.0,46.1,6.56,HR,Khulna,2.0,6.0,20.2,,44.0,4.3,67623.59
66.0,76437.49,44.0,15.0,,8.26,Sales,Rajshahi,4.0,3.0,19.9,0.769,44.0,12.0,76255.55
67.0,75863.92,48.0,19.0,40.0,7.57,Finance,Rajshahi,4.0,4.0,31.2,0.267,46.0,2.8,84201.31
30.0,38861.32,10.0,18.0,35.5,6.88,HR,Rajshahi,5.0,3.0,1.4,0.271,8.0,7.6,40585.0
36.0,48726.75,18.0,18.0,51.5,5.21,Marketing,Khulna,5.0,6.0,16.4,0.756,17.0,3.9,42943.81
,51881.57,5.0,17.0,34.9,9.01,Sales,Sylhet,4.0,4.0,9.7,0.208,4.0,6.3,39235.82
25.0,23705.73,7.0,15.0,23.9,4.85,Sales,Chittagong,3.0,4.0,25.6,0.524,6.0,3.9,20818.01
59.0,75036.79,41.0,13.0,38.6,3.88,Engineering,Khulna,3.0,2.0,41.6,0.482,40.0,9.7,71348.38
21.0,21106.66,0.0,19.0,41.4,8.71,HR,Rajshahi,4.0,5.0,10.9,0.547,0.0,2.5,22692.0
48.0,52704.58,29.0,15.0,56.4,7.69,Finance,Chittagong,5.0,4.0,5.0,0.039,27.0,3.0,61452.81
39.0,41554.96,19.0,8.0,39.6,8.66,Finance,Chittagong,5.0,4.0,47.4,0.376,19.0,10.8,46200.54
64.0,71474.84,,12.0,42.0,5.48,Sales,Sylhet,4.0,4.0,34.0,0.366,41.0,4.5,69674.75
30.0,42709.07,10.0,18.0,31.7,4.75,Engineering,Chittagong,4.0,6.0,11.6,0.405,10.0,3.5,38233.6
59.0,71966.87,38.0,10.0,42.1,6.75,Engineering,Chittagong,,3.0,9.2,0.405,38.0,3.9,84644.38
27.0,31732.27,7.0,8.0,54.1,7.54,Finance,Khulna,4.0,6.0,32.6,0.471,5.0,9.5,22641.94
24.0,39527.98,3.0,10.0,30.1,9.92,Engineering,Rajshahi,2.0,4.0,5.5,0.6,2.0,0.5,37300.43
38.0,60838.06,20.0,14.0,35.4,5.13,Marketing,Rajshahi,4.0,5.0,,0.81,20.0,2.5,
36.0,40538.25,17.0,19.0,50.6,7.88,Finance,Dhaka,5.0,4.0,46.9,0.47,16.0,8.9,53912.86
45.0,52785.79,23.0,17.0,27.0,6.75,Sales,Rajshahi,2.0,6.0,15.0,0.246,21.0,3.8,63618.77
56.0,57735.34,37.0,18.0,39.8,3.8,Marketing,Dhaka,5.0,,25.9,0.583,36.0,5.8,67480.77
32.0,37446.59,,9.0,34.9,4.12,Marketing,Khulna,3.0,2.0,20.8,0.588,12.0,,36246.42
29.0,42140.72,7.0,16.0,39.4,7.65,Marketing,Chittagong,2.0,5.0,35.6,0.765,6.0,6.6,39615.76
61.0,73662.24,42.0,18.0,47.0,5.05,Engineering,Dhaka,2.0,3.0,2.8,0.132,40.0,6.9,77134.36
31.0,49559.5,13.0,16.0,44.9,8.76,Sales,Sylhet,4.0,7.0,59.5,0.694,11.0,8.2,47599.28
58.0,60032.95,37.0,13.0,26.5,5.83,Engineering,Chittagong,4.0,,6.8,0.517,35.0,4.6,58522.28
32.0,40120.36,11.0,17.0,39.0,10.0,Finance,Sylhet,5.0,4.0,85.2,0.495,11.0,0.0,41086.94
34.0,53030.33,16.0,9.0,39.3,9.26,Engineering,Rajshahi,2.0,6.0,9.3,0.713,15.0,6.6,47500.99
63.0,64878.54,43.0,15.0,31.5,8.22,Engineering,Chittagong,4.0,2.0,,0.157,41.0,3.5,69386.68
45.0,56616.99,27.0,16.0,53.3,7.1,HR,Khulna,1.0,1.0,12.8,0.521,25.0,14.8,51880.73
51.0,63002.66,33.0,14.0,32.0,6.89,HR,Dhaka,3.0,4.0,45.8,0.264,31.0,7.1,62365.87
32.0,45698.39,14.0,16.0,33.5,3.68,Sales,Rajshahi,4.0,5.0,0.9,0.719,12.0,0.0,42556.78
54.0,62085.85,32.0,17.0,45.5,8.84,Sales,Sylhet,2.0,2.0,1.9,0.344,31.0,4.3,62565.05
31.0,43867.69,,17.0,35.8,5.98,Sales,Dhaka,3.0,9.0,36.7,0.466,11.0,5.8,35519.93
52.0,65809.34,33.0,11.0,51.2,9.39,Engineering,Dhaka,4.0,3.0,29.5,0.557,33.0,0.6,68615.71
44.0,64438.41,25.0,10.0,52.8,7.31,Engineering,Dhaka,3.0,4.0,0.5,0.376,24.0,8.4,66339.94
35.0,62848.14,17.0,11.0,36.8,6.14,HR,Chittagong,3.0,7.0,4.2,0.528,15.0,15.1,52941.49
